Site	Sample	N	E	Salinity	ID	N_dots	L
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	2
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	2
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	2
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	2
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_1	59.563192	150.769422	30	NA	NA	9
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	31
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	30
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	28
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	31
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	32
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	28
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	18
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	11
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	14
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	31
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	28
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	27
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	27
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	32
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	28
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	10
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	11
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	25
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	37
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	29
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	31
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	25
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	17
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	15
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	12
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	29
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	30
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	25
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	23
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	26
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	10
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	10
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	18
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	23
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	23
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	21
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	14
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	13
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	12
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	22
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	24
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	18
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	17
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	20
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	18
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	11
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	12
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	2
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	3
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	4
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	5
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	6
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	7
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	8
Mamont	Mam_2	59.563192	150.769422	30	NA	NA	9
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	29
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	13
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	8
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	10
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	36
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	36
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	14
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	9
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	4
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	36
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	29
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	17
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	13
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	8
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	39
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	16
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	16
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	5
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	11
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	14
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	12
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	29
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	10
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	8
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	29
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_1	59.558174	150.929357	30	NA	NA	11
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	10
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	42
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	40
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	36
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	17
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	35
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	12
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	17
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	30
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	17
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	15
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	15
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	33
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	32
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	21
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	16
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	27
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	31
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	42
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	22
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	34
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	23
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	42
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	20
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	24
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	18
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	25
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	26
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	28
Dukcha_Saline	Ger_3	59.558174	150.929357	30	NA	NA	12
